State,District,District Code,Mandal,Mandal Code,Village,Village (Native),Village Code,Pincode,Category,Status
Tamil Nadu,Cuddalore,570,Kattumannarkoil,5792,Muttam,,637052,608306,Rural,Inhabitant
Tamil Nadu,Pudukkottai,582,Kulathur,5819,Muttampatti,,639358,622301,Rural,Inhabitant
Tamil Nadu,Salem,584,Vazhapadi,5742,Muttampatti,,634202,636111,Rural,Inhabitant
Tamil Nadu,Salem,584,Salem South,5970,Muttanampalayam,,932067,637501,Rural,Inhabitant
Tamil Nadu,Namakkal,580,Sendamangalam,6632,Muttanchetti,,634680,637013,Rural,Inhabitant
Tamil Nadu,Viluppuram,596,Vikravandi,5978,Muttarampattu,,632940,605111,Rural,Inhabitant
Tamil Nadu,Viluppuram,596,Vikravandi,5978,Muttatur,,632831,605203,Rural,Inhabitant
Tamil Nadu,Kancheepuram,574,Kancheepuram,5707,Muttavakkam,,629623,631551,Rural,Inhabitant
Tamil Nadu,Thoothukkudi,594,Thoothukkudi,5866,Muttayyapuram (Ct),,642478,628005,Unmapped,Inhabitant
Tamil Nadu,Kallakurichi,729,Vanapuram,7405,Muttiyam,,633358,606205,Rural,Inhabitant
Tamil Nadu,Mayiladuthurai,735,Mayiladuthurai,5796,Muvalur,,637489,609806,Rural,Inhabitant
Tamil Nadu,Virudhunagar,597,Watrap,6675,Muvaraivenran,,641224,626149,Rural,Inhabitant
Tamil Nadu,Kanniyakumari,575,Vilavancode,5881,Muzhucode,முழுக்கோடு,932533,629151,Rural,Inhabitant
Tamil Nadu,Kanniyakumari,575,Vilavancode,5881,Muzhucode (Ct),,643103,629151,Rural,Inhabitant
Tamil Nadu,Theni,588,Andipatti,5846,Myaladumparai,,641166,625579,Rural,Inhabitant
Tamil Nadu,Kanniyakumari,575,Agastheeswaram,5884,Mylaady,மைலாடி,931956,629403,Urban,Inhabitant
Tamil Nadu,Erode,573,Bhavani,5750,Mylambadi,,634869,638314,Rural,Inhabitant
Tamil Nadu,Coimbatore,569,Sulur,5896,Mylampatti,,644374,641062,Rural,Inhabitant
Tamil Nadu,Chennai,568,Mylapore,7170,Mylapore,மயிலாப்பூர்,945700,600004,Urban,Inhabitant
Tamil Nadu,Thiruvallur,589,Uthukkottai,5695,Mylapore,,628856,602023,Rural,Inhabitant
Tamil Nadu,Chennai,568,Mylapore,7170,Mylapore (Part 1),மயிலாப்பூர் பகுதி 1,945816,600004,Urban,Inhabitant
Tamil Nadu,Thiruvallur,589,Uthukkottai,5695,Mylapure R.F.,,628870,602023,Rural,Inhabitant
Tamil Nadu,Thiruvallur,589,R K Pet,6674,Mylarwada East,மைலார்வாடா கிழக்கு,628971,631302,Rural,Inhabitant
Tamil Nadu,Thiruvallur,589,R K Pet,6674,Mylarwada West,மைலார்வாடா மேற்கு,933081,631302,Rural,Inhabitant
Tamil Nadu,Coimbatore,569,Madukkari,5986,Myleripalayam,,644462,641032,Rural,Inhabitant
Tamil Nadu,Tiruppur,634,Madathukulam,5907,Myvadi,,644910,642203,Rural,Inhabitant
Tamil Nadu,Namakkal,580,Namakkal,5747,N Kosavampatty,என்.கொசம்பட்டி,931985,637405,Urban,Inhabitant
Tamil Nadu,Sivaganga,585,Ilayangudi,5834,N. Andakudi,,640472,630702,Rural,Inhabitant
Tamil Nadu,Sivaganga,585,Devakottai,5831,N. Manakudi,,640204,630408,Rural,Inhabitant
Tamil Nadu,Thoothukkudi,594,Vilathikulam,5864,N.Jagaveerapuram,,642313,628905,Rural,Inhabitant
Tamil Nadu,Karur,576,Manmangalam,5985,N.Kadambankurichi,,635552,639113,Rural,Inhabitant
Tamil Nadu,Ramanathapuram,583,Kamuthi,5858,N.Karisalkulam,,642021,623703,Rural,Inhabitant
Tamil Nadu,Virudhunagar,597,Sattur,5854,N.Mettupatti (Nenmani),,641720,626202,Rural,Inhabitant
Tamil Nadu,Thoothukkudi,594,Ettayapuram,5863,N.Pudupatti,,642292,628904,Rural,Inhabitant
Tamil Nadu,Namakkal,580,Mohanur,6635,N.Puduppatti,,634666,637020,Rural,Inhabitant
Tamil Nadu,Tiruppur,634,Kangeyam,5901,Naalroad,,644600,638701,Rural,Inhabitant
Tamil Nadu,Thiruvallur,589,Tiruttani,5696,Nabalur,,628902,631204,Rural,Inhabitant
Tamil Nadu,Dharmapuri,571,Harur,5886,Nachanampatti,,643426,635305,Urban,Inhabitant
Tamil Nadu,Salem,584,Kadayampatti,6619,Nachanampatti,நாச்சனம்பட்டி,931926,636351,Unmapped,Inhabitant
Tamil Nadu,Dharmapuri,571,Harur,5886,Nachanampatty,,643399,635305,Rural,Inhabitant
Tamil Nadu,Sivaganga,585,Devakottai,5831,Nachankulam,,640150,630311,Rural,Inhabitant
Tamil Nadu,Tiruvannamalai,593,Chetpet,6617,Nachapuram,,631211,606902,Rural,Inhabitant
Tamil Nadu,Tirupathur,732,Ambur,5719,Nacharkuppam,,631032,635814,Rural,Inhabitant
Tamil Nadu,Tirupathur,732,Tirupathur,5720,Nacharkuppam,,630953,635710,Rural,Inhabitant
Tamil Nadu,Virudhunagar,597,Srivilliputhur,5848,Nachchiyarkovil,,641253,626110,Rural,Inhabitant
Tamil Nadu,Tiruvannamalai,593,Tiruvannamalai,5727,Nachianandal,,632203,606753,Rural,Inhabitant
Tamil Nadu,Thanjavur,586,Kumbakonam,5811,Nachiarthottam,,638506,612401,Rural,Inhabitant
Tamil Nadu,Cuddalore,570,Virudhachalam,5793,Nachiayarpettai,நாச்சியார்பேட்டை,934033,606001,Urban,Inhabitant
Tamil Nadu,Madurai,578,Vadipatti,5837,Nachikulam,,640722,625205,Rural,Inhabitant
Tamil Nadu,Krishnagiri,577,Krishnagiri,5891,Nachikuppam,,643877,635121,Rural,Inhabitant
Tamil Nadu,Tiruchirappalli,591,Srirangam,5778,Nachikurichy,,635992,620102,Rural,Inhabitant
Tamil Nadu,Dharmapuri,571,Pappireddipatti,5887,Nachikutti R.F.,,643563,636905,Rural,Inhabitant
Tamil Nadu,Tiruppur,634,Tiruppursouth,5968,Nachipalayam,,644782,638459,Rural,Inhabitant
Tamil Nadu,Namakkal,580,Rasipuram,5746,Nachipatti,,634504,637505,Rural,Inhabitant
Tamil Nadu,Coimbatore,569,Madukkari,5986,Nachippalayam,,644463,641032,Rural,Inhabitant
Tamil Nadu,Kallakurichi,729,Ulundurpettai,5735,Nachiyarpettai,,633733,606107,Rural,Inhabitant
Tamil Nadu,Kanniyakumari,575,Killiyoor,6673,Nadaikavu (Ct),,643113,629160,Rural,Inhabitant
Tamil Nadu,Dindigul,572,Nilakkottai,5767,Nadakottai,,635479,624220,Rural,Inhabitant
Tamil Nadu,Virudhunagar,597,Tiruchuli,5852,Nadakulam,,641552,626607,Rural,Inhabitant
Tamil Nadu,Tiruvannamalai,593,Kilpennathur,6630,Nadalarganandal,,632180,606804,Rural,Inhabitant
Tamil Nadu,Sivaganga,585,Kalaiyarkoil,6644,Nadamangalam,,640314,630562,Rural,Inhabitant
Tamil Nadu,Namakkal,580,Paramathi-Velur,5748,Nadandai,,634733,637206,Rural,Inhabitant
Tamil Nadu,Karur,576,Aravakurichi,5768,Nadanthai (North),,635510,639111,Rural,Inhabitant
Tamil Nadu,Karur,576,Aravakurichi,5768,Nadanthai (South),,635509,639111,Rural,Inhabitant
Tamil Nadu,Thiruvarur,590,Thiruvarur,5806,Nadappur,,638097,610101,Rural,Inhabitant
Tamil Nadu,Thanjavur,586,Peravurani,5817,Nadiam,,639166,614802,Rural,Inhabitant
Tamil Nadu,Thanjavur,586,Pattukkottai,5816,Nadiyampalpuram,நாடியம்மாள்புரம்,932688,614602,Urban,Inhabitant
Tamil Nadu,Cuddalore,570,Virudhachalam,5793,Nadiyapattu,,637086,606115,Rural,Inhabitant
Tamil Nadu,Thanjavur,586,Thiruvidaimarudur,5810,Naducavuery Padukaithottam,நடுக்காவேரி படுகைதோட்டம்,932845,612104,Urban,Inhabitant
Tamil Nadu,Namakkal,580,Sendamangalam,6632,Naducombai,,634617,637404,Rural,Inhabitant
Tamil Nadu,Dharmapuri,571,Dharmapuri,5888,Naduhalli,,643567,636704,Rural,Inhabitant
Tamil Nadu,The Nilgiris,587,Kotagiri,5757,Naduhatty1,,635108,643231,Rural,Inhabitant
Tamil Nadu,The Nilgiris,587,Kotagiri,5757,Naduhatty2,,931974,643231,Rural,Inhabitant
Tamil Nadu,Thoothukkudi,594,Vilathikulam,5864,Nadukattur,,642304,628905,Rural,Inhabitant
Tamil Nadu,Tirunelveli,592,Palayamkottai,5877,Nadukkamudaiyarkulam,,933723,627002,Urban,Inhabitant
Tamil Nadu,Mayiladuthurai,735,Tharangambadi,5798,Nadukkarai Keelapathi,,637563,609304,Rural,Inhabitant
Tamil Nadu,Mayiladuthurai,735,Tharangambadi,5798,Nadukkarai Melpathi,,637562,609304,Rural,Inhabitant
Tamil Nadu,Thanjavur,586,Thiruvaiyaru,5813,Nadukkaveri West,நடுக்காவேரி மேற்கு,932540,613101,Rural,Inhabitant
Tamil Nadu,Thanjavur,586,Thiruvaiyaru,5813,Nadukkavery (East & West),,638729,613101,Rural,Inhabitant
Tamil Nadu,Virudhunagar,597,Vembakottai,6640,Nadukkudi,,641287,626127,Rural,Inhabitant
Tamil Nadu,Madurai,578,Thirumangalam,5840,Nadukottai,,640964,625706,Rural,Inhabitant
Tamil Nadu,Cuddalore,570,Panruti,5788,Nadukuppam,,636591,607103,Rural,Inhabitant
Tamil Nadu,Tiruvannamalai,593,Vandavasi,5723,Nadukuppam,,631548,604406,Rural,Inhabitant
Tamil Nadu,Viluppuram,596,Marakanam,6650,Nadukuppam,,632640,604303,Rural,Inhabitant
Tamil Nadu,Cuddalore,570,Panruti,5788,Nadukuppam R.F.,,636605,607103,Rural,Inhabitant
Tamil Nadu,Viluppuram,596,Marakanam,6650,Nadukuppam West,நடுக்குப்பம் மேற்கு,932769,604303,Rural,Inhabitant
Tamil Nadu,Thiruvallur,589,Avadi,6621,Nadukuthagai (Ct),,629152,600056,Rural,Inhabitant
Tamil Nadu,Dindigul,572,Natham,5763,Nadumalai R.F.,,635336,624402,Rural,Inhabitant
Tamil Nadu,Dindigul,572,Natham,5763,Nadumandalam,,635306,624401,Rural,Inhabitant
Tamil Nadu,Thanjavur,586,Papanasam,5812,Nadupadugai,,638577,612302,Rural,Inhabitant
Tamil Nadu,Dharmapuri,571,Harur,5886,Nadupatti,,643393,636903,Rural,Inhabitant
Tamil Nadu,Dharmapuri,571,Pappireddipatti,5887,Nadupatti,,643548,636905,Rural,Inhabitant
Tamil Nadu,Krishnagiri,577,Uthangarai,5894,Nadupatti,,644174,635207,Rural,Inhabitant
Tamil Nadu,Krishnagiri,577,Uthangarai,5894,Nadupatti,,644292,635203,Rural,Inhabitant
Tamil Nadu,Madurai,578,Usilampatti,5838,Nadupatti,,640809,625537,Rural,Inhabitant
Tamil Nadu,Namakkal,580,Rasipuram,5746,Nadupatti,,634509,637505,Rural,Inhabitant
Tamil Nadu,Pudukkottai,582,Gandarvakkottai,5820,Nadupatti,,639390,613301,Rural,Inhabitant
Tamil Nadu,Tiruchirappalli,591,Manapparai,5781,Nadupatti,,636086,621315,Rural,Inhabitant
Tamil Nadu,Tiruppur,634,Uthukuli,6616,Nadupatti,,644725,638056,Rural,Inhabitant
Tamil Nadu,Kancheepuram,574,Uthiramerur,5708,Nadupattu,,629792,603403,Rural,Inhabitant
Tamil Nadu,Salem,584,Kadayampatti,6619,Naduppatti,,633808,636351,Rural,Inhabitant
Tamil Nadu,Thanjavur,586,Orathanadu,5815,Nadur,,638862,614904,Rural,Inhabitant
Tamil Nadu,Chengalpattu,730,Tirukalukundram,5709,Nadurvakkarai,,629934,603102,Rural,Inhabitant
Tamil Nadu,Cuddalore,570,Kattumannarkoil,5792,Naduthittu,,637016,608303,Rural,Inhabitant
Tamil Nadu,Tiruppur,634,Avinashi,5903,Naduvacheri,,644753,641654,Rural,Inhabitant
Tamil Nadu,Madurai,578,Thirumangalam,5840,Naduvakkottai,,640954,625706,Rural,Inhabitant
Tamil Nadu,Thoothukkudi,594,Sathankulam,5869,Naduvakkurichi,,642615,628653,Rural,Inhabitant
Tamil Nadu,Tirunelveli,592,Palayamkottai,5877,Naduvakurichi,,642899,627351,Rural,Inhabitant
Tamil Nadu,Tenkasi,733,Sankarankoil,5871,Naduvakurichi(Major),,642708,627862,Rural,Inhabitant
Tamil Nadu,Tenkasi,733,Sankarankoil,5871,Naduvakurichi(Minor),,642707,627862,Rural,Inhabitant
Tamil Nadu,Salem,584,Gangavalli,5744,Naduvalur,,634328,636105,Rural,Inhabitant
Tamil Nadu,Tiruchirappalli,591,Thuraiyur,5775,Naduvalur,,635809,621004,Rural,Inhabitant
Tamil Nadu,Ariyalur,610,Udayarpalayam,5786,Naduvalur (East),,636414,612904,Rural,Inhabitant
Tamil Nadu,Ariyalur,610,Udayarpalayam,5786,Naduvalur (West),,636415,612904,Rural,Inhabitant
Tamil Nadu,Ariyalur,610,Udayarpalayam,5786,Naduvalur Rf,,636442,612904,Rural,Inhabitant
Tamil Nadu,Viluppuram,596,Tindivanam,5729,Naduvanandal,,632612,604207,Rural,Inhabitant
Tamil Nadu,Krishnagiri,577,Krishnagiri,5891,Naduvanapalli,,643891,635121,Rural,Inhabitant
Tamil Nadu,Salem,584,Sankari,5739,Naduvaneri (Ct),,633956,637504,Rural,Inhabitant
Tamil Nadu,Chennai,568,Aminjikarai,7161,Naduvankarai,நடுவாங்கரை,945714,600030,Urban,Inhabitant
Tamil Nadu,Virudhunagar,597,Tiruchuli,5852,Naduvappacheri,,641611,626129,Rural,Inhabitant
Tamil Nadu,Tenkasi,733,Tiruvengadam,6642,Naduvappatti,,642647,627713,Rural,Inhabitant
Tamil Nadu,Mayiladuthurai,735,Tharangambadi,5798,Naduvasal,,637607,609308,Rural,Inhabitant
Tamil Nadu,The Nilgiris,587,Udhagamandalam,5756,Naduvattam,,932015,643003,Urban,Inhabitant
Tamil Nadu,Kancheepuram,574,Kundrathur,7057,Naduveerapattu,,629247,601301,Rural,Inhabitant
Tamil Nadu,Thanjavur,586,Pattukkottai,5816,Naduvikkottai,,639021,614602,Rural,Inhabitant
Tamil Nadu,Sivaganga,585,Thiruppathur,5829,Naduvikottai Keelaiyur,,640057,630204,Rural,Inhabitant
Tamil Nadu,Sivaganga,585,Thiruppathur,5829,Naduvikottai Melaiyur,,640055,630204,Rural,Inhabitant
Tamil Nadu,Thanjavur,586,Pattukkottai,5816,Naduvikurichi,,639090,614803,Rural,Inhabitant
Tamil Nadu,Cuddalore,570,Cuddalore,5789,Naduvirappattu,,636658,607102,Rural,Inhabitant
Tamil Nadu,Ramanathapuram,583,Paramakudi,5856,Nagachi,,641937,623527,Rural,Inhabitant
Tamil Nadu,Ramanathapuram,583,Ramanathapuram,5860,Nagachi,,642137,623534,Rural,Inhabitant
Tamil Nadu,Erode,573,Gobichettipalayam,5751,Nagadevampalayam,,634937,638476,Rural,Inhabitant
Tamil Nadu,Erode,573,Gobichettipalayam,5751,Nagadevampalayam B,நாகதேவம்பாளையம் ஆ,933021,638476,Rural,Inhabitant
Tamil Nadu,Thanjavur,586,Kumbakonam,5811,Nagagudi,,638501,612302,Rural,Inhabitant
Tamil Nadu,Thiruvarur,590,Nannilam,5805,Nagakkudi,,638084,610005,Rural,Inhabitant
Tamil Nadu,Nagapattinam,579,Vedaranyam,5802,Nagakudaiyan,,637813,614808,Rural,Inhabitant
Tamil Nadu,Vellore,595,K V Kuppam,7052,Nagal,,630421,635803,Rural,Inhabitant
Tamil Nadu,Viluppuram,596,Gingee,5728,Nagalampattu,,632432,604152,Rural,Inhabitant
Tamil Nadu,Thoothukkudi,594,Vilathikulam,5864,Nagalapuram,,642319,628904,Rural,Inhabitant
Tamil Nadu,Tiruchirappalli,591,Thuraiyur,5775,Nagalapuram,,635797,621002,Rural,Inhabitant
Tamil Nadu,Tirupathur,732,Tirupathur,5720,Nagalathu Extension R.F.,,631151,635853,Rural,Inhabitant
Tamil Nadu,Tirupathur,732,Tirupathur,5720,Nagalathu R.F.,,631150,635853,Rural,Inhabitant
Tamil Nadu,Ranipet,731,Kalavai,7059,Nagaleri,,630730,632507,Rural,Inhabitant
Tamil Nadu,Tenkasi,733,Shenkottai,5874,Nagalkadu,,642786,627809,Rural,Inhabitant
Tamil Nadu,Kallakurichi,729,Vanapuram,7405,Nagalkudi,,633287,605801,Rural,Inhabitant
Tamil Nadu,Ariyalur,610,Sendurai,5785,Nagalkuzhi,,636324,621806,Rural,Inhabitant
Tamil Nadu,Viluppuram,596,Marakanam,6650,Nagalpakkam,,632586,604301,Rural,Inhabitant
Tamil Nadu,Krishnagiri,577,Uthangarai,5894,Nagalpatti,,644215,635306,Rural,Inhabitant
Tamil Nadu,Erode,573,Anthiyur,5969,Nagalur,,634850,638314,Rural,Inhabitant
Tamil Nadu,Kallakurichi,729,Kallakkurichi,5734,Nagalur,,633483,606203,Rural,Inhabitant
Tamil Nadu,Salem,584,Yercaud,5741,Nagalur,,634099,636601,Rural,Inhabitant
Tamil Nadu,Erode,573,Anthiyur,5969,Nagalur R.F.,,634895,638314,Rural,Inhabitant
Tamil Nadu,Salem,584,Attur,5743,Nagalur Rf,,634322,636138,Rural,Inhabitant
Tamil Nadu,Madurai,578,Usilampatti,5838,Nagamalai Rf,,640843,625019,Rural,Inhabitant
Tamil Nadu,Madurai,578,Madurai West,5961,Nagamalaipudukottai (Ct),,641061,625019,Rural,Inhabitant
Tamil Nadu,Erode,573,Kodumudi,6637,Nagamanaickenpalayam,,635077,638104,Rural,Inhabitant
Tamil Nadu,Ariyalur,610,Ariyalur,5787,Nagamangalam,,636473,621701,Rural,Inhabitant
Tamil Nadu,Krishnagiri,577,Denkanikottai,5892,Nagamangalam,,644015,635113,Rural,Inhabitant
Tamil Nadu,Sivaganga,585,Devakottai,5831,Nagamangalam,,640144,630303,Rural,Inhabitant
Tamil Nadu,Tiruchirappalli,591,Srirangam,5778,Nagamangalam (Ct),,636012,620012,Rural,Inhabitant
Tamil Nadu,Dharmapuri,571,Pennagaram,5889,Nagamarai,,643658,636810,Rural,Inhabitant
Tamil Nadu,Sivaganga,585,Devakottai,5831,Nagamathi,,640191,630411,Rural,Inhabitant
Tamil Nadu,Karur,576,Aravakurichi,5768,Nagamballi,,635526,639109,Rural,Inhabitant
Tamil Nadu,Krishnagiri,577,Bargur,6613,Nagampatti,,644121,635203,Rural,Inhabitant
Tamil Nadu,Thoothukkudi,594,Kayathar,6628,Nagampatti,,642388,628718,Rural,Inhabitant
Tamil Nadu,Sivaganga,585,Ilayangudi,5834,Nagamuganthankudi,,640447,630709,Rural,Inhabitant
Tamil Nadu,Dharmapuri,571,Karimangalam,6622,Naganampatty,,643252,635205,Rural,Inhabitant
Tamil Nadu,Viluppuram,596,Gingee,5728,Nagandur,,632498,605651,Rural,Inhabitant
Tamil Nadu,Karur,576,Kulithalai,5771,Naganur,,635637,621313,Rural,Inhabitant
Tamil Nadu,Krishnagiri,577,Denkanikottai,5892,Nagappan Agraharam,,644010,635113,Rural,Inhabitant
Tamil Nadu,Cuddalore,570,Cuddalore,5789,Nagappanur,,636624,607403,Rural,Inhabitant
Tamil Nadu,Nagapattinam,579,Nagapattinam,5799,Nagappattinam,,637687,611001,Rural,Inhabitant
Tamil Nadu,Cuddalore,570,Veppur,5953,Nagar,,637102,606304,Rural,Inhabitant
Tamil Nadu,Kallakurichi,729,Ulundurpettai,5735,Nagar,,633697,606107,Rural,Inhabitant
Tamil Nadu,Thiruvarur,590,Needamangalam,5807,Nagar,,638136,614404,Rural,Inhabitant
Tamil Nadu,Tiruchirappalli,591,Lalgudi,5777,Nagar,,635927,621703,Rural,Inhabitant
Tamil Nadu,Viluppuram,596,Marakanam,6650,Nagar,,632588,604301,Rural,Inhabitant
Tamil Nadu,Viluppuram,596,Vikravandi,5978,Nagar,,632823,605203,Rural,Inhabitant
Tamil Nadu,Pudukkottai,582,Alangudi,5824,Nagaram,,639605,614624,Rural,Inhabitant
Tamil Nadu,Ramanathapuram,583,Paramakudi,5856,Nagaram,,641871,623705,Rural,Inhabitant
Tamil Nadu,Tenkasi,733,Kadayanallur,6639,Nagaram,,642633,627755,Rural,Inhabitant
Tamil Nadu,Ramanathapuram,583,Paramakudi,5856,Nagaramangalam,,641872,623537,Rural,Inhabitant
Tamil Nadu,Sivaganga,585,Sivaganga,5832,Nagarampatti,,640235,630558,Rural,Inhabitant
Tamil Nadu,Cuddalore,570,Srimushnam,6646,Nagarappadi,,636936,608703,Rural,Inhabitant
Tamil Nadu,Pudukkottai,582,Ponnamaravathi,5823,Nagarappatti,,639547,622401,Rural,Inhabitant
Tamil Nadu,Thanjavur,586,Kumbakonam,5811,Nagarasampettai,,638568,612605,Rural,Inhabitant
Tamil Nadu,Ramanathapuram,583,Kamuthi,5858,Nagarathakurichi,,642011,623601,Rural,Inhabitant
Tamil Nadu,Madurai,578,Vadipatti,5837,Nagari,,640770,625221,Rural,Inhabitant
Tamil Nadu,Ranipet,731,Arakonam,5715,Nagarikuppam,,630603,631151,Rural,Inhabitant
Tamil Nadu,Dharmapuri,571,Nallampalli,6623,Nagarkoodal,,643597,636803,Rural,Inhabitant
Tamil Nadu,Salem,584,Salem,5740,Nagarmalai R.F.,,634049,636008,Rural,Inhabitant
Tamil Nadu,Namakkal,580,Tiruchengode,5745,Nagarpalayam,,932650,637018,Rural,Inhabitant
Tamil Nadu,Thanjavur,586,Thiruvaiyaru,5813,Nagathi,,638757,613205,Rural,Inhabitant
Tamil Nadu,Madurai,578,Madurai North,5836,Nagavakulam (Ct),,640711,625014,Unmapped,Inhabitant
Tamil Nadu,Viluppuram,596,Tindivanam,5729,Nagavaram,,632557,604207,Rural,Inhabitant
Tamil Nadu,Ranipet,731,Nemili,6664,Nagavedu,,630614,631002,Rural,Inhabitant
Tamil Nadu,Dindigul,572,Gujiliamparai,6700,Nagayakottai,,635258,624706,Rural,Inhabitant
Tamil Nadu,Tiruchirappalli,591,Thottiyam,5773,Nagayanallur,,635675,621207,Rural,Inhabitant
Tamil Nadu,Madurai,578,Peraiyur,5839,Nagayapuram,,640872,625704,Rural,Inhabitant
Tamil Nadu,Sivaganga,585,Ilayangudi,5834,Nageraakudi,,640474,630702,Rural,Inhabitant
Tamil Nadu,Kanniyakumari,575,Agastheeswaram,5884,Nagercoil,,643167,629001,Rural,Inhabitant
Tamil Nadu,Kanniyakumari,575,Agastheeswaram,5884,Nagercoil North (Town),நாகர்கோவில் வடக்கு நகரம்,932043,629001,Urban,Inhabitant
Tamil Nadu,Kanniyakumari,575,Agastheeswaram,5884,Nagercoil South (Town),நாகர்கோவில் தெற்கு நகரம்,932047,629002,Urban,Inhabitant
Tamil Nadu,Salem,584,Gangavalli,5744,Nagiampatty,,634337,636113,Rural,Inhabitant
Tamil Nadu,Krishnagiri,577,Pochampalli,5893,Nagojanahalli,,933618,635204,Urban,Inhabitant
Tamil Nadu,Krishnagiri,577,Hosur,5890,Nagondapalli,,643817,635110,Rural,Inhabitant
Tamil Nadu,Salem,584,Gangavalli,5744,Nagoor Rf,,634367,636105,Rural,Inhabitant
Tamil Nadu,Nagapattinam,579,Nagapattinam,5799,Nagore (Kottagam),,637679,611002,Rural,Inhabitant
Tamil Nadu,Ramanathapuram,583,Tiruvadanai,5855,Nagrikathan,,641789,623404,Rural,Inhabitant
Tamil Nadu,Dharmapuri,571,Dharmapuri,5888,Naickanahalli,,643588,635202,Rural,Inhabitant
Tamil Nadu,Tirupathur,732,Vaniyambadi,5718,Naickanoor,,630955,635701,Rural,Inhabitant
Tamil Nadu,Madurai,578,Madurai East,5960,Naickanpatti,,640567,625301,Rural,Inhabitant
Tamil Nadu,Krishnagiri,577,Uthangarai,5894,Naickanur,,644285,635203,Rural,Inhabitant
Tamil Nadu,Kancheepuram,574,Walajabad,6626,Naickenkuppam,,629652,631605,Rural,Inhabitant
Tamil Nadu,Coimbatore,569,Anaimalai,6643,Naickenpalayam,,644560,642007,Rural,Inhabitant
Tamil Nadu,Coimbatore,569,Coimbatore North,5897,Naickenpalayam,,644432,641020,Rural,Inhabitant
Tamil Nadu,Kancheepuram,574,Walajabad,6626,Naickenpettai,,629707,631601,Rural,Inhabitant
Tamil Nadu,Thiruvallur,589,Gummidipoondi,5693,Naidukuppam,,628549,601201,Rural,Inhabitant
Tamil Nadu,Tiruvannamalai,593,Tiruvannamalai,5727,Naidumangalam,,632059,606802,Rural,Inhabitant
Tamil Nadu,Tirupathur,732,Ambur,5719,Naikaneri (Kamanurthttu),,933998,635802,Unmapped,Inhabitant
Tamil Nadu,Tirupathur,732,Ambur,5719,Naikaneri (Penankatteri),,933999,635802,Unmapped,Inhabitant
Tamil Nadu,Thanjavur,586,Pattukkottai,5816,Nainankulam,,639054,614602,Rural,Inhabitant
Tamil Nadu,Sivaganga,585,Singampunari,5995,Nainappatti,,640044,630556,Rural,Inhabitant
Tamil Nadu,Tenkasi,733,Kadayanallur,6639,Nainaragaram,,642753,627804,Rural,Inhabitant
Tamil Nadu,Tirunelveli,592,Cheranmahadevi,6648,Nainarkulam,,933449,627452,Unmapped,Inhabitant
Tamil Nadu,Kallakurichi,729,Chinnasalem,5977,Nainarpalaiyam,,633542,606301,Rural,Inhabitant
Tamil Nadu,Krishnagiri,577,Uthangarai,5894,Naiperampatti,,644207,635207,Rural,Inhabitant
Tamil Nadu,Thoothukkudi,594,Ettayapuram,5863,Nakkala Kattai,,642282,628908,Rural,Inhabitant
Tamil Nadu,Tenkasi,733,Sankarankoil,5871,Nakkalamuthanpatti,,642234,627713,Rural,Inhabitant
Tamil Nadu,Thoothukkudi,594,Kovilpatti,5862,Nakkalamuthanpatti,,933402,627713,Rural,Inhabitant
Tamil Nadu,Madurai,578,Usilampatti,5838,Nakkalapatti,,640811,625532,Rural,Inhabitant
Tamil Nadu,Dindigul,572,Nilakkottai,5767,Nakkaluthu,,635463,624208,Rural,Inhabitant
Tamil Nadu,Mayiladuthurai,735,Kuthalam,5797,Nakkambadi,,637547,612203,Rural,Inhabitant
Tamil Nadu,Ariyalur,610,Sendurai,5785,Nakkampadi,,636320,621714,Rural,Inhabitant
Tamil Nadu,Cuddalore,570,Chidambaram,5791,Nakkaravanthangudi,,636842,608002,Rural,Inhabitant
Tamil Nadu,Pudukkottai,582,Aranthangi,5826,Nakkudi,,639775,614616,Rural,Inhabitant
Tamil Nadu,Thiruvarur,590,Mannargudi,5808,Nalam Sethi,,638247,614016,Rural,Inhabitant
Tamil Nadu,Cuddalore,570,Kattumannarkoil,5792,Nalamputhur,,636979,608401,Rural,Inhabitant
Tamil Nadu,Tenkasi,733,Tiruvengadam,6642,Nalanthula,,642699,628552,Rural,Inhabitant
Tamil Nadu,Krishnagiri,577,Hosur,5890,Naligabetta Agraharam,,643791,635103,Rural,Inhabitant
Tamil Nadu,Thiruvarur,590,Koothanallur,6627,Nalilondru,,638003,610206,Rural,Inhabitant
Tamil Nadu,Ramanathapuram,583,Kilakarai,6654,Nalirukkai,,642152,623533,Rural,Inhabitant
Tamil Nadu,Mayiladuthurai,735,Tharangambadi,5798,Nalladai,,637618,609306,Rural,Inhabitant
Tamil Nadu,Tiruvannamalai,593,Chetpet,6617,Nalladisenai,,631593,604501,Rural,Inhabitant
Tamil Nadu,Krishnagiri,577,Shoolagiri,6641,Nallaganakothapalli,,643796,635117,Rural,Inhabitant
Tamil Nadu,Erode,573,Erode,5753,Nallagoundampalayam,நல்லாகவுண்டம்பாளையம்,933258,638101,Urban,Inhabitant
Tamil Nadu,Namakkal,580,Namakkal,5747,Nallagoundampalayam,நல்லாக்கவுண்டம் பாளையம்,932017,637001,Rural,Inhabitant
