State,District,District Code,Mandal,Mandal Code,Village,Village (Native),Native Source,Village Code,Pincode,Category,Status
Telangana,Yadadri Bhuvanagiri,697,Atmakur (M),4626,Athmakur (M),అథ్మకుర్ (మ్),transliterated,576711,508111,,
Telangana,Medchal Malkajgiri,700,Medchal,4519,Athwelli,అథ్వెల్లి,transliterated,574094,501401,,
Telangana,Kamareddy,685,Nagireddypet,4387,Atmakur,ఆత్మకుర్,authoritative,571484,503122,,
Telangana,Jagitial,681,Gollapalli,4412,Atmakur,ఆత్మకుర్,authoritative,572053,505532,,
Telangana,Jagitial,681,Metpalli,4417,Atmakur,ఆత్మకుర్,authoritative,572137,505325,,
Telangana,Sangareddy,691,Sadasivpet,4490,Atmakur,ఆత్మకుర్,authoritative,573823,502291,,
Telangana,Jogulamba Gadwal,695,Gadwal,4603,Atmakur,ఆత్మకుర్,authoritative,576226,509133,,
Telangana,Suryapet,696,Atmakur (S),4622,Atmakur,ఆత్మకుర్,authoritative,576637,508212,,
Telangana,Hanumakonda,686,Athmakur,4694,Atmakur,ఆత్మకుర్,authoritative,578140,506342,,
Telangana,Wanaparthy,693,Atmakur,4592,Atmakur (Ct),అత్మకుర్ (చ్త్),transliterated,575990,509131,,
Telangana,Sangareddy,691,Nyalkal,4473,Atnur,అత్నుర్,transliterated,573323,502251,,
Telangana,Vikarabad,698,Nawabpet,4514,Attapur,అత్తపూర్,transliterated,574039,501111,,
Telangana,Khammam,509,Madhira,4766,Atukuru,ఆతుకూరు,authoritative,579855,507203,,
Telangana,Sangareddy,691,Nagalgidda,6280,Audathpur,ఔదథ్పూర్,transliterated,572733,502286,,
Telangana,Medak,513,Havelighanapur,6270,Aurangabad,ఔరంగబద్,transliterated,572910,502113,,
Telangana,Sangareddy,691,Mogudampally,6278,Auranganagar,ఔరంగనగర్,transliterated,573357,502221,,
Telangana,Sangareddy,691,Raikode,4472,Auranganagar (Patti Hasnabad),ఔరంగనగర్ (పత్తి హస్నబద్),transliterated,573299,502257,,
Telangana,Nagarkurnool,694,Nagarkurnool,4583,Auraspalle,ఔరస్పల్లె,transliterated,575738,509209,,
Telangana,Nalgonda,514,Narketpally,4634,Auravani,ఔరవని,transliterated,576894,508002,,
Telangana,Ranga Reddy,518,Madgul,4564,Aurpalle,ఔర్పల్లె,transliterated,575293,509327,,
Telangana,Nagarkurnool,694,Lingal,4598,Ausalikunta,ఔసలికుంట,transliterated,576114,509401,,
Telangana,Medchal Malkajgiri,700,Ghatkesar,4523,Aushapur,ఔషాపూర్,authoritative,574166,501301,,
Telangana,Narayanpet,721,Utkoor,4571,Ausulonipally,ఔసులొనిపల్లి,transliterated,909612,509205,,
Telangana,Medak,513,Medak,4456,Ausulpalle (Og),ఔసుల్పల్లె (ఒగ్),transliterated,572925,502113,,
Telangana,Mahabubabad,688,Peddavangara,6256,Authapur,ఔథపూర్,transliterated,578280,506317,,
Telangana,Mancherial,684,Nennel,4331,Avadam,అవదమ్,transliterated,569936,504204,,
Telangana,Nagarkurnool,694,Thimmajipet,4575,Avancha,అవంచ,transliterated,575560,509302,,
Telangana,Rajanna Sircilla,683,Mustabad,4434,Avunoor,అవునూర్,transliterated,572431,505404,,
Telangana,Kamareddy,685,Madnoor,4372,Awalgaon,అవల్గాంవ్,transliterated,571070,503309,,
Telangana,Adilabad,501,Bhoraj,7529,Awalpur,అవల్పూర్,transliterated,569043,504309,,
Telangana,Adilabad,501,Bela,4308,Awalpur,అవల్పూర్,transliterated,569088,504309,,
Telangana,Medak,513,Narsapur,4488,Awancha,అవంచ,transliterated,573775,502313,,
Telangana,Mancherial,684,Kotapally,4351,Ayepalle,అయెపల్లె,transliterated,570540,504214,,
Telangana,Mahabubnagar,512,Hanwada,4555,Ayodhyanagar,అయొధ్యనగర్,transliterated,575056,509334,,
Telangana,Mahabubabad,688,Gudur,4711,Ayodhyapur,అయొధ్యపూర్,transliterated,578456,506134,,
Telangana,Mahabubabad,688,Kuravi,4721,Ayyagaripalle,అయ్యగరిపల్లె,transliterated,578651,506105,,
Telangana,Jangoan,689,Palakurthy,4697,Ayyangaripalle,అయ్యంగరిపల్లె,transliterated,578188,506244,,
Telangana,Khammam,509,Yerrupalem,4767,Ayyavarigudem,అయ్యవారిగూడెం,authoritative,579874,507202,,
Telangana,Nagarkurnool,694,Uppununthala,4580,Ayyavaripalle,అయ్యవారిపల్లె,authoritative,575664,509376,,
Telangana,Wanaparthy,693,Pebbair,4602,Ayyavaripalle,అయ్యవారిపల్లె,authoritative,576209,509104,,
Telangana,Wanaparthy,693,Chinnambavi,6287,Ayyavaripalle,అయ్యవారిపల్లె,authoritative,576342,509104,,
Telangana,Ranga Reddy,518,Farooqnagar,4559,Ayyavaripally,అయ్యవరిపల్లి,transliterated,909563,509410,,
Telangana,Mulugu,720,Wajedu,4723,Ayyavaripeta (G),అయ్యవరిపేట (గ్),transliterated,578693,507136,,
Telangana,Mulugu,720,Wajedu,4723,Ayyavaripeta (Z),అయ్యవరిపేట (జ్),transliterated,578695,507136,,
Telangana,Narayanpet,721,Damargidda,4553,Ayyawaripalle,అయ్యవరిపల్లె,transliterated,575007,509407,,
Telangana,Narayanpet,721,Narayanpet,4570,Ayyawaripalle,అయ్యవరిపల్లె,transliterated,575462,509205,,
Telangana,Mahabubnagar,512,Midjil,4566,Ayyawaripally,అయ్యవరిపల్లి,transliterated,909586,509357,,
Telangana,Mahabubnagar,512,Koilkonda,4569,Ayyawarpalle,అయ్యవర్పల్లె,transliterated,575429,509371,,
Telangana,Jayashankar Bhupalapally,687,Bhupalpally,4682,Azamnagar,అజంనగర్,transliterated,577835,506169,,
Telangana,Yadadri Bhuvanagiri,697,Mothkur,4625,Azimpet,అజింపెత్,transliterated,909713,508277,,
Telangana,Ranga Reddy,518,Moinabad,4528,Aziznagar,అజిజ్నగర్,transliterated,574258,501504,,
Telangana,Nalgonda,514,Pedda Adesherlapally,4658,Azmapur,అజ్మపూర్,transliterated,577375,508243,,
Telangana,Suryapet,696,Suryapet,4638,B Dhacharam,బ్ ధచరమ్,transliterated,576955,508214,,
Telangana,Suryapet,696,Suryapet,4638,B Venkatrampuram,బ్ వెంకత్రంపురం,transliterated,576953,508376,,
Telangana,Yadadri Bhuvanagiri,697,Ramannapet,4632,B.Thurka Palle,బ్.థుర్క పల్లె,transliterated,576860,508113,,
Telangana,Jogulamba Gadwal,695,Ieeja,4606,B.Timmapur,బ్.తిమ్మపూర్,transliterated,576283,509127,,
Telangana,Nirmal,680,Bhainsa,4339,Babalgaon,బబల్గాంవ్,transliterated,570183,504103,,
Telangana,Nizamabad,516,Bheemgal,4364,Babanagar,బబనగర్,transliterated,570849,503307,,
Telangana,Kumuram Bheem Asifabad,699,Chintalamanepally,6314,Babapur,బబపూర్,transliterated,569383,504299,,
Telangana,Kumuram Bheem Asifabad,699,Asifabad,4319,Babapur,బబపూర్,transliterated,569501,504293,,
Telangana,Mancherial,684,Kannepally,6229,Babapur,బబపూర్,transliterated,569815,504219,,
Telangana,Nirmal,680,Laxmanchanda,4345,Babapur,బబపూర్,transliterated,570377,504106,,
Telangana,Nizamabad,516,Bheemgal,4364,Babapur,బబపూర్,transliterated,570845,503307,,
Telangana,Kumuram Bheem Asifabad,699,Chintalamanepally,6314,Babasagar,బబసగర్,transliterated,569389,504299,,
Telangana,Nalgonda,514,Tripuraram,4662,Babasahebpet,బబసహెబ్పెత్,transliterated,577467,508208,,
Telangana,Medchal Malkajgiri,700,Balanagar,4517,Babbuguda,బబ్బుగూడ,transliterated,931507,500037,,
Telangana,Kumuram Bheem Asifabad,699,Kerameri,4313,Babejheri,బబెఝెరి,transliterated,569298,504293,,
Telangana,Adilabad,501,Boath,4324,Babera,బబెర,transliterated,569684,504304,,
Telangana,Sangareddy,691,Sadasivpet,4490,Babilgaon,బబిల్గాంవ్,transliterated,573824,502291,,
Telangana,Adilabad,501,Ichoda,4322,Babjepet,బబ్జెపెత్,transliterated,569633,504307,,
Telangana,Adilabad,501,Narnoor,4312,Babjhari,బబ్ఝరి,transliterated,569235,504311,,
Telangana,Kumuram Bheem Asifabad,699,Sirpur U,4326,Babjipet,బబ్జిపెత్,transliterated,569758,504313,,
Telangana,Adilabad,501,Ichoda,4322,Babuldow,బబుల్దొవ్,transliterated,569600,504307,,
Telangana,Kamareddy,685,Pedda Kodapgal,6245,Babulgaon,బబుల్గాంవ్,transliterated,571117,502286,,
Telangana,Nalgonda,514,Kanagal,4656,Bachannagudem,బచన్నగూడెం,transliterated,909857,508255,,
Telangana,Jangoan,689,Bachannapet,4674,Bachannapet,బచన్నపెత్,transliterated,577665,506221,,
Telangana,Nizamabad,516,Bheemgal,4364,Bachanpalle,బచంపల్లె,transliterated,570859,503307,,
Telangana,Medak,513,Papannapet,4455,Bacharam,బాచారం,authoritative,572884,502302,,
Telangana,Ranga Reddy,518,Abdullapurmet,6319,Bacharam,బాచారం,authoritative,574182,501505,,
Telangana,Vikarabad,698,Dharur,4531,Bacharam,బాచారం,authoritative,574359,501121,,
Telangana,Nagarkurnool,694,Peddakothapally,4599,Bacharam,బాచారం,authoritative,576130,509412,,
Telangana,Sangareddy,691,Nizampet (28),7535,Bachepalle,బహచెపల్లె,authoritative,572825,502371,,
Telangana,Khammam,509,Tirumalayapalem,4754,Bachodu,బచొదు,transliterated,579614,507161,,
Telangana,Vikarabad,698,Doma,4537,Bachpalle,బచ్పల్లె,transliterated,574547,501502,,
Telangana,Sangareddy,691,Patancheru,4494,Bachuguda,బచుగూడ,transliterated,573935,502307,,
Telangana,Ranga Reddy,518,Kandukur,4545,Bachupalle,బచుపల్లె,transliterated,574816,500113,,
Telangana,Medchal Malkajgiri,700,Bachupally,6315,Bachupally,బచుపల్లి,transliterated,574071,500090,,
Telangana,Yadadri Bhuvanagiri,697,Ramannapet,4632,Bachuppala,బచుప్పల,transliterated,576858,508113,,
Telangana,Medak,513,Nizampet,6271,Bachurajpalle,బచురజ్పల్లె,transliterated,572943,502102,,
Telangana,Bhadradri Kothagudem,690,Aswaraopeta,4749,Bachuvarigudem,బచువరిగూడెం,transliterated,579522,507301,,
Telangana,Nalgonda,514,Miryalaguda,4664,Badalapuram,బదలపురం,transliterated,909899,508208,,
Telangana,Sangareddy,691,Manoor,4451,Badalgaon,బదల్గాంవ్,transliterated,572763,502286,,
Telangana,Mancherial,684,Jannaram,4334,Badampalle,బదంపల్లె,transliterated,570021,504205,,
Telangana,Vikarabad,698,Doma,4537,Badampalle,బదంపల్లె,transliterated,574555,501502,,
Telangana,Sangareddy,691,Kohir,4475,Badampet,బదంపెత్,transliterated,573395,502318,,
Telangana,Ranga Reddy,518,Saroornagar,4526,Badangpet (Ct),బదంగ్పెత్ (చ్త్),transliterated,574215,500112,,
Telangana,Nirmal,680,Khanapur,4347,Badankurthy,బదంకుర్థ్య్,transliterated,570453,504203,,
Telangana,Mancherial,684,Vemanpally,4330,Baddampalle,బద్దంపల్లె,transliterated,569895,504214,,
Telangana,Medak,513,Shankarampet (A),4454,Baddaram,బద్దరమ్,transliterated,572855,502271,,
Telangana,Rajanna Sircilla,683,Thangallapalli,6217,Baddenapalli,బద్దెనపల్లి,authoritative,572462,505405,,
Telangana,Mancherial,684,Vemanpally,4330,Baddevelle,బద్దెవెల్లె,transliterated,569913,504214,,
Telangana,Siddipet,692,Nangnoor,4461,Baddipadaga,బద్దిపదగ,transliterated,573027,502375,,
Telangana,Karimnagar,508,Kothapally,6230,Baddipalle,బద్దిపల్లె,transliterated,572305,505001,,
Telangana,Mahabubnagar,512,Jadcherla,4567,Badepalle (Ct),బదెపల్లె (చ్త్),transliterated,575385,509301,,
Telangana,Mahabubnagar,512,Jadcherla,4567,Badepally,బదెపల్లి,transliterated,916317,509301,,
Telangana,Medchal Malkajgiri,700,Ghatkesar,4523,Badesahebguda,బదెసహెబ్గూడ,transliterated,574164,501301,,
Telangana,Nirmal,680,Bhainsa,4339,Badgaon,బద్గాంవ్,transliterated,570188,504102,,
Telangana,Nizamabad,516,Nandipet,4359,Badgoni,బద్గొని,transliterated,570729,503212,,
Telangana,Nagarkurnool,694,Kodair,4600,Badigadinne,బదిగదిన్నె,transliterated,576161,509102,,
Telangana,Ranga Reddy,518,Thalakondapally,4562,Badnapur,బద్నపూర్,transliterated,575264,509357,,
Telangana,Nizamabad,516,Mugpal,6235,Badsi,బద్సి,transliterated,570949,503230,,
Telangana,Yadadri Bhuvanagiri,697,Bibinagar,4629,Bagdayara,బగ్దయర,transliterated,576785,508126,,
Telangana,Hyderabad,507,Himayatnagar,4503,Bagh Lingampally,బఘ్ లింగంపల్లి,transliterated,927777,500044,,
Telangana,Medchal Malkajgiri,700,Kukatpally,6327,Baghameer,బఘమీర్,transliterated,931511,500072,,
Telangana,Ranga Reddy,518,Maheshwaram,4544,Baghmankhal,బఘ్మంఖల్,transliterated,574784,501359,,
Telangana,Nirmal,680,Sarangapur,4336,Bagirathipur,బగిరథిపూర్,transliterated,570099,504110,,
Telangana,Yadadri Bhuvanagiri,697,Alair,4617,Bahadoorpeta,బహదూర్పేట,transliterated,576538,508105,,
Telangana,Ranga Reddy,518,Shamshabad,4543,Bahadurguda,బహదుర్గూడ,transliterated,574755,501218,,
Telangana,Medchal Malkajgiri,700,Gandimaisamma Dundigal,6316,Bahadurpally,బహదుర్పల్లి,transliterated,574075,500043,,
Telangana,Adilabad,501,Jainath,4307,Bahadurpur,బహదుర్పూర్,transliterated,569052,504309,,
Telangana,Vikarabad,698,Basheerabad,4535,Bahadurpur,బహదుర్పూర్,transliterated,574501,501143,,
Telangana,Hyderabad,507,Bahadurpura,4508,Bahadurpura,బహదుర్పుర,transliterated,927799,500064,,
Telangana,Hyderabad,507,Ameerpet,4497,Bahaloolkhanguda,బహలూల్ఖంగూడ,transliterated,927759,500038,,
Telangana,Adilabad,501,Boath,4324,Bahrapur,బహ్రపూర్,transliterated,569707,504304,,
Telangana,Yadadri Bhuvanagiri,697,Yadagirigutta,4616,Bahupeta,బహుపేట,transliterated,909954,508115,,
Telangana,Ranga Reddy,518,Gandipet,6320,Bairagiguda,బైరాగిగూడ,authoritative,574234,500091,,
Telangana,Jogulamba Gadwal,695,Alampur,4612,Bairampalle,బైరంపల్లె,transliterated,576439,509152,,
Telangana,Siddipet,692,Dhoolmitta,7189,Bairanpalle,బైరంపల్లె,transliterated,577635,506367,,
Telangana,Kamareddy,685,Birkur,4375,Bairapur,బైరపూర్,transliterated,571165,503321,,
Telangana,Nalgonda,514,Shaligouraram,4624,Baironi Banda,బైరొని బంద,transliterated,576660,508210,,
Telangana,Mahabubnagar,512,Gandeed,4538,Baispalle,బైస్పల్లె,transliterated,574575,509337,,
Telangana,Nizamabad,516,Mosara,6668,Bajidapur,బజిదపూర్,transliterated,571201,503201,,
Telangana,Nagarkurnool,694,Thimmajipet,4575,Bajipuram,బజిపురం,transliterated,575569,509302,,
Telangana,Khammam,509,Singareni,4744,Bajumallaigudem,బజుమల్లైగూడెం,transliterated,579461,507122,,
Telangana,Vikarabad,698,Pudur,4541,Bakapur,బకపూర్,transliterated,574669,501102,,
Telangana,Nagarkurnool,694,Lingal,4598,Bakaram,బకరమ్,transliterated,576105,509401,,
Telangana,Hyderabad,507,Musheerabad,4501,Bakaram,బకరమ్,transliterated,927815,500080,,
Telangana,Ranga Reddy,518,Moinabad,4528,Bakaram Jagir,బకరమ్ జగిర్,transliterated,574275,501504,,
Telangana,Mahabubabad,688,Kothaguda,4710,Bakkachintalapadu,బక్కచింతలపదు,transliterated,578437,506135,,
Telangana,Suryapet,696,Mattampally,4670,Bakkamantulaguda,బక్కమంతులగూడ,transliterated,910371,508204,,
Telangana,Nirmal,680,Kubeer,4338,Bakot,బకొత్,transliterated,570165,504103,,
Telangana,Siddipet,692,Siddipet Urban,4459,Bakrichapial,బక్రిచపిఅల్,transliterated,572996,502277,,
Telangana,Narayanpet,721,Gundumal,7523,Balabhadraipalle,బలభద్రైపల్లె,transliterated,574964,509339,,
Telangana,Kumuram Bheem Asifabad,699,Asifabad,4319,Balahanpur,బలహంపూర్,transliterated,569527,504293,,
Telangana,Kumuram Bheem Asifabad,699,Chintalamanepally,6314,Balaji Ankoda,బలజి అంకొద,transliterated,569391,504299,,
Telangana,Nalgonda,514,Dameracherla,4663,Balaji Nagarthanda,బలజి నగర్థంద,transliterated,909893,508355,,
Telangana,Wanaparthy,693,Atmakur,4592,Balakistapur,బలకిస్తపూర్,transliterated,575977,509131,,
Telangana,Yadadri Bhuvanagiri,697,Bhongir,4628,Balampally,బలంపల్లి,transliterated,909734,508286,,
Telangana,Vikarabad,698,Doulathabad,4552,Balampeta,బలంపేట,transliterated,574983,509336,,
Telangana,Adilabad,501,Utnoor,4321,Balampur,బలంపూర్,transliterated,569594,504311,,
Telangana,Medak,513,Medak,4456,Balanagar,బాలానగర్,authoritative,572920,502117,,
Telangana,Mahabubnagar,512,Balanagar,4557,Balanagar,బాలానగర్,authoritative,575104,509202,,
Telangana,Medchal Malkajgiri,700,Balanagar,4517,Balanagar,బాలానగర్,authoritative,923561,500037,,
Telangana,Adilabad,501,Narnoor,4312,Balanpur,బలంపూర్,transliterated,569252,504311,,
Telangana,Adilabad,501,Bazarhatnoor,4323,Balanpur,బలంపూర్,transliterated,569663,504307,,
Telangana,Mahabubabad,688,Kuravi,4721,Balapala,బలపల,transliterated,578666,506381,,
Telangana,Khammam,509,Thallada,4762,Balapeta,బలపేట,transliterated,579767,507167,,
Telangana,Adilabad,501,Bhoraj,7529,Balapur,బాలాపూర్,authoritative,569046,504309,,
Telangana,Ranga Reddy,518,Balapur,6323,Balapur,బాలాపూర్,authoritative,912418,500005,,
Telangana,Ranga Reddy,518,Saroornagar,4526,Balapur (Og),బలపూర్ (ఒగ్),transliterated,573957,500005,,
Telangana,Bhadradri Kothagudem,690,Dammapeta,4750,Balarajugudem,బలరజుగూడెం,transliterated,579541,507306,,
Telangana,Mahabubnagar,512,Addakal,4586,Baleedupalle,బలీదుపల్లె,transliterated,576028,509381,,
Telangana,Kumuram Bheem Asifabad,699,Asifabad,4319,Balegaon,బలెగాంవ్,transliterated,569515,504293,,
Telangana,Suryapet,696,Suryapet,4638,Balemla,బలెంల,transliterated,576949,508376,,
Telangana,Jogulamba Gadwal,695,Ghattu,4605,Balgera,బల్గెర,transliterated,576275,509129,,
Telangana,Mancherial,684,Tandur,4332,Balhanpur,బల్హంపూర్,transliterated,569951,504273,,
Telangana,Hyderabad,507,Shaikpet,4496,Balhtawarguda,బల్హ్తవర్గూడ,transliterated,927785,500104,,
Telangana,Ranga Reddy,518,Abdullapurmet,6319,Balijaguda,బలిజగూడ,authoritative,574187,501505,,
Telangana,Wanaparthy,693,Peddamandadi,4594,Balijapalle,బలిజపల్లె,transliterated,575790,509206,,
Telangana,Jayashankar Bhupalapally,687,Mahadevpur,4403,Balijapur,బలిజపూర్,transliterated,571856,505504,,
Telangana,Nizamabad,516,Balkonda,4361,Balkonda,బల్కొంద,transliterated,570803,503217,,
Telangana,Khammam,509,Raghunadhapalem,4757,Ballepalle (Ct),బల్లెపల్లె (చ్త్),transliterated,579684,507002,,
Telangana,Adilabad,501,Jainath,4307,Ballori,బల్లొరి,transliterated,569060,504309,,
Telangana,Nagarkurnool,694,Balmoor,4597,Balmoor,బల్మూర్,transliterated,576095,509401,,
Telangana,Nalgonda,514,Adavidevulapalli,6304,Balnepally,బల్నెపల్లి,transliterated,577475,508208,,
Telangana,Mancherial,684,Luxettipet,4353,Balraopet,బల్రఒపెత్,transliterated,570574,504207,,
Telangana,Mahabubnagar,512,Gandeed,4538,Balsulgonda,బల్సుల్గొంద,transliterated,574581,509371,,
Telangana,Mahabubnagar,512,Devarakadra,4573,Balsupalle,బల్సుపల్లె,transliterated,575519,509204,,
Telangana,Jagitial,681,Mallial,4413,Balwanthapur,బల్వంథపూర్,transliterated,572068,505452,,
Telangana,Kumuram Bheem Asifabad,699,Wankidi,4314,Bambara,బంబర,transliterated,569309,504295,,
Telangana,Nirmal,680,Narsapur G,6208,Bamini (Buzurg),బమిని (బుజుర్గ్),transliterated,570120,504104,,
Telangana,Nirmal,680,Tanoor,4340,Bamni,బంని,transliterated,570205,504103,,
Telangana,Nirmal,680,Lokeswaram,4342,Bamni (K),బంని (క్),transliterated,570303,504104,,
Telangana,Mulugu,720,Eturunagaram,4685,Banaji Bandham,బనజి బంధమ్,transliterated,577894,506165,,
Telangana,Kamareddy,685,Lingampet,4388,Banapur,బనపూర్,transliterated,571499,503124,,
Telangana,Vikarabad,698,Yelal,4536,Banapur,బనపూర్,transliterated,574511,501144,,
Telangana,Khammam,509,Mudigonda,4758,Banapuram,బనపురం,transliterated,579703,507169,,
Telangana,Nirmal,680,Dilawarpur,4343,Banaspalle,బనస్పల్లె,transliterated,570324,504306,,
Telangana,Siddipet,692,Mulug,4486,Banda Mailaram,బంద మైలరమ్,transliterated,573698,502336,,
Telangana,Medak,513,Chilpched,6274,Banda Pothugal,బంద పొథుగల్,transliterated,573545,502314,,
Telangana,Kamareddy,685,Palwancha,7519,Banda Rameshwarpalle,బంద రమెశ్వర్పల్లె,transliterated,571298,503112,,
Telangana,Yadadri Bhuvanagiri,697,Bhongir,4628,Banda Somaram,బంద సొమరమ్,transliterated,576763,508286,,
Telangana,Siddipet,692,Mulug,4486,Banda Thimmapur,బంద థిమ్మపూర్,transliterated,573695,502336,,
Telangana,Siddipet,692,Siddipet Urban,4459,Bandacherlapalli,బందచెర్లపల్లి,transliterated,916324,502107,,
Telangana,Narayanpet,721,Narayanpet,4570,Bandagonda,బందగొంద,transliterated,909608,509210,,
Telangana,Mulugu,720,Venkatapuram,4724,Bandagudem (G),బందగూడెం (గ్),transliterated,578747,507136,,
Telangana,Yadadri Bhuvanagiri,697,Bommalaramaram,4613,Bandakadipally,బందకదిపల్లి,transliterated,576456,508126,,
Telangana,Yadadri Bhuvanagiri,697,Gundala,4618,Bandakotha Palle,బందకొథ పల్లె,transliterated,576564,508223,,
Telangana,Medchal Malkajgiri,700,Medchal,4519,Bandakunta,బందకుంట,transliterated,574082,500043,,
Telangana,Nirmal,680,Mamada,4346,Bandal Khanapur,బందల్ ఖనపూర్,transliterated,570417,504310,,
Telangana,Ranga Reddy,518,Manchal,4547,Bandalemoor,బందలెమూర్,transliterated,574876,501508,,
Telangana,Rajanna Sircilla,683,Yellareddipet,4432,Bandalingampalli,బందలింగంపల్లి,transliterated,572408,505303,,
Telangana,Jagitial,681,Metpalli,4417,Bandalingapur,బందలింగపూర్,transliterated,571620,505325,,
Telangana,Adilabad,501,Tamsi,4305,Bandalnagapur,బందల్నగపూర్,transliterated,568970,504312,,
Telangana,Nalgonda,514,Narketpally,4634,Bandalpahad,బందల్పహద్,transliterated,909764,508254,,
Telangana,Medchal Malkajgiri,700,Medchal,4519,Bandamadaram,బందమదరమ్,transliterated,574083,500043,,
Telangana,Mahabubnagar,512,Mahabubnagar Urban,4568,Bandameedipally,బందమీదిపల్లి,transliterated,909595,509002,,
Telangana,Khammam,509,Tirumalayapalem,4754,Bandampally,బందంపల్లి,transliterated,579615,507161,,
Telangana,Jangoan,689,Bachannapet,4674,Bandanagaram,బందనగరమ్,transliterated,577660,506224,,
Telangana,Rajanna Sircilla,683,Mustabad,4434,Bandankal,బందంకల్,transliterated,572444,505404,,
Telangana,Kamareddy,685,Pitlam,4384,Bandapalle,బండపల్లె,authoritative,571389,503187,,
Telangana,Nagarkurnool,694,Telkapally,4581,Bandapalle,బండపల్లె,authoritative,575689,509385,,
Telangana,Wanaparthy,693,Pangal,4601,Bandapalle,బండపల్లె,authoritative,576177,509120,,
Telangana,Rajanna Sircilla,683,Chandurthi,4419,Bandapalli,బండపల్లి,authoritative,572167,505403,,
Telangana,Medak,513,Yeldurthy,4481,Bandaposanpalle,బందపొసంపల్లె,transliterated,573562,502117,,
Telangana,Wanaparthy,693,Revally,6286,Bandaraipakula,బందరైపకుల,transliterated,576080,509235,,
Telangana,Siddipet,692,Kondapak,4462,Bandaram,బందరమ్,transliterated,573046,502277,,
Telangana,Kamareddy,685,Bichkunda,4374,Bandaranjal,బందరంజల్,transliterated,571144,503187,,
Telangana,Ranga Reddy,518,Abdullapurmet,6319,Bandaraviryal,బందరవిర్యల్,transliterated,574184,501505,,
Telangana,Mulugu,720,Mangapet,4686,Bandarugudem,బండారుగూడెం,authoritative,577946,506172,,
Telangana,Mulugu,720,Venkatapuram,4724,Bandarugudem,బండారుగూడెం,authoritative,578810,507136,,
Telangana,Bhadradri Kothagudem,690,Dummugudem,4729,Bandarugudem,బండారుగూడెం,authoritative,578993,507137,,
Telangana,Siddipet,692,Thoguta,4463,Bandarupalle,బండారుపల్లె,authoritative,573069,502114,,
Telangana,Mulugu,720,Mulug,4689,Bandarupalle,బండారుపల్లె,authoritative,578036,506343,,
Telangana,Mulugu,720,Venkatapuram,4724,Bandarupalle (G),బందరుపల్లె (గ్),transliterated,578759,507136,,
Telangana,Nalgonda,514,Nampally,4654,Bandathimmapur,బందథిమ్మపూర్,transliterated,577284,508243,,
Telangana,Warangal,522,Wardhannapet,4704,Bandauthapur,బందౌథపూర్,transliterated,578314,506313,,
Telangana,Vikarabad,698,Kulkacharla,4539,Bandayelkacherla,బందయెల్కచెర్ల,transliterated,574600,501502,,
Telangana,Adilabad,501,Neradigonda,4325,Bandemregad,బందెంరెగద్,transliterated,569741,504323,,
Telangana,Kumuram Bheem Asifabad,699,Chintalamanepally,6314,Bandepalle,బండెపల్లె,authoritative,569395,504299,,
Telangana,Suryapet,696,Thirumalagiri,4619,Bandla Palle,బంద్ల పల్లె,transliterated,576572,508223,,
Telangana,Medchal Malkajgiri,700,Uppal,4524,Bandlaguda,బంద్లగూడ,transliterated,931525,500068,,
Telangana,Ranga Reddy,518,Gandipet,6320,Bandlaguda (Jagir) (Ct),బంద్లగూడ (జగిర్) (చ్త్),transliterated,574243,500086,,
Telangana,Hyderabad,507,Bandlaguda,4509,Bandlaguda (Kalsa),బంద్లగూడ (కల్స),transliterated,927805,500068,,
Telangana,Sangareddy,691,Ramchandrapuram,4495,Bandlaguda (Og),బంద్లగూడ (ఒగ్),transliterated,573967,502319,,
Telangana,Mulugu,720,Venkatapur,4684,Bandlapahad,బంద్లపహద్,transliterated,577852,506347,,
Telangana,Mahabubnagar,512,Chinnachintakunta,4587,Bandrepalle,బంద్రెపల్లె,transliterated,575813,509409,,
Telangana,Adilabad,501,Bazarhatnoor,4323,Bandrev,బంద్రెవ్,transliterated,569662,504307,,
Telangana,Ranga Reddy,518,Moinabad,4528,Bangaliguda,బంగలిగూడ,transliterated,574259,501504,,
Telangana,Nalgonda,514,Chandur,4655,Bangarigadda,బంగరిగద్ద,transliterated,577299,508255,,
Telangana,Kamareddy,685,Jukkal,4373,Bangarpalle,బంగర్పల్లె,transliterated,571111,503305,,
Telangana,Bhadradri Kothagudem,690,Laxmidevipalli,6266,Bangaru Chelaka,బంగరు చెలక,transliterated,579373,507118,,
Telangana,Kamareddy,685,Gandhari,4382,Bangarwadi,బంగర్వాడి,transliterated,571341,503114,,
Telangana,Siddipet,692,Gajwel,4483,Bangla Venkatapur,బంగ్ల వెంకతపూర్,transliterated,573629,502334,,
Telangana,Khammam,509,Yerrupalem,4767,Banigellapadu,బనిగెల్లపదు,transliterated,579884,507202,,
Telangana,Kamareddy,685,Machareddy,4380,Banjapally,బంజపల్లి,transliterated,909505,503144,,
Telangana,Mulugu,720,Tadvai,4687,Banjarellapur,బంజరెల్లపూర్,transliterated,577983,506344,,
Telangana,Kamareddy,685,Nizamsagar,4385,Banjepalle,బంజెపల్లె,transliterated,571441,503302,,
Telangana,Nalgonda,514,Nidmanoor,4661,Bankapur,బంకపూర్,transliterated,577447,508278,,
