State,District,District Code,Mandal,Mandal Code,Village,Village (Native),Village Code,Pincode,Category,Status
Andhra Pradesh,Kurnool,511,Holagunda,5272,Mugumangondi,,594125,518346,Rural,Inhabitant
Andhra Pradesh,Kurnool,511,Nandavaram,5255,Muguthi,,593848,518360,Rural,Inhabitant
Andhra Pradesh,Parvathipuram Manyam,743,Makkuva,4813,Mukavalasa,,582229,535547,Rural,Inhabitant
Andhra Pradesh,Srikakulam,519,Jalumuru,4792,Mukhalingam,,581094,532428,Rural,Inhabitant
Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,747,Ambajipeta,4935,Mukkamala,,587802,533241,Rural,Inhabitant
Andhra Pradesh,East Godavari,505,Peravali,4971,Mukkamala,,588537,534330,Rural,Inhabitant
Andhra Pradesh,Nandyal,755,Sanjamala,5300,Mukkamalla,,594566,518165,Rural,Inhabitant
Andhra Pradesh,Sri Sathya Sai,754,Obuladevaracheruvu,5358,Mukkandlavarikothapalle,,595457,515561,Rural,Inhabitant
Andhra Pradesh,Krishna,510,Unguturu,5013,Mukkapadu,,589279,521312,Rural,Inhabitant
Andhra Pradesh,Chittoor,503,Karvetinagar,5408,Mukkaravaripalle,,596431,517582,Rural,Inhabitant
Andhra Pradesh,Tirupati,752,Obulavaripalle,5248,Mukkavaripalle,,593701,516108,Rural,Inhabitant
Andhra Pradesh,Chittoor,503,Gangadhara Nellore,5420,Mukkelathuru,,596678,517125,Rural,Inhabitant
Andhra Pradesh,Kurnool,511,Tuggali,5293,Mukkella,,594448,518468,Rural,Inhabitant
Andhra Pradesh,Palnadu,751,Nuzendla,5063,Mukkellapadu,,590096,522659,Rural,Inhabitant
Andhra Pradesh,Tirupati,752,Chittamur,5193,Mukkidipalem,,592594,524126,Rural,Inhabitant
Andhra Pradesh,East Godavari,505,Rajanagaram,4908,Mukkinada,,587419,533342,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Munchingi Puttu,4841,Mukkiputtu,,583374,531040,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Munchingi Puttu,4841,Mukkiputtu,,583488,531040,Rural,Inhabitant
Andhra Pradesh,Kakinada,746,Kirlampudi,4899,Mukkollu,,587273,533431,Rural,Inhabitant
Andhra Pradesh,Krishna,510,Guduru,5031,Mukkollu,,589652,521332,Rural,Inhabitant
Andhra Pradesh,Eluru,748,Nuzividu,5003,Mukkollupadu,,589049,521207,Rural,Inhabitant
Andhra Pradesh,Polavaram,791,Chinturu,4732,Mukkunuru,,579188,533347,Rural,Inhabitant
Andhra Pradesh,Srikakulam,519,Meliaputti,4774,Muktapuram,,580189,532221,Rural,Inhabitant
Andhra Pradesh,Prakasam,517,Ballikurava,5105,Mukteswaram,,590686,523303,Rural,Inhabitant
Andhra Pradesh,Prakasam,517,Lingasamudram,5150,Mukteswaram,,591556,523113,Rural,Inhabitant
Andhra Pradesh,Ntr,749,Jaggaiahpeta,4991,Mukteswarapuram,,588854,521457,Rural,Inhabitant
Andhra Pradesh,Srikakulam,519,Ranastalam,4805,Mukthampuram,,581643,532407,Rural,Inhabitant
Andhra Pradesh,Sri Sathya Sai,754,Kanaganipalli,5335,Mukthapuram,,595151,515641,Rural,Inhabitant
Andhra Pradesh,Sri Sathya Sai,754,Mudigubba,5339,Mukthapuram,,595197,515159,Rural,Inhabitant
Andhra Pradesh,Prakasam,517,Ongole Urban,7430,Mukthinutala Padu (R),,591335,523262,Unmapped,Inhabitant
Andhra Pradesh,Markapuram,790,Tripuranthakam,5099,Muktumpuram,,590579,523326,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Koyyuru,4851,Mukudupalle,,585573,531087,Rural,Inhabitant
Andhra Pradesh,Anakapalli,744,Madugula,4857,Mukundapuram,,585882,531026,Rural,Inhabitant
Andhra Pradesh,Srikakulam,519,Mandasa,4776,Mukundapuram,,580306,532242,Rural,Inhabitant
Andhra Pradesh,Srikakulam,519,Nandigam,4782,Mukundapuram,,580618,532204,Rural,Inhabitant
Andhra Pradesh,Visakhapatnam,520,Anandapuram,4863,Mukundapuram,,586077,531219,Rural,Inhabitant
Andhra Pradesh,Vizianagaram,521,Santhakaviti,4795,Mukundapuram,,581281,532123,Rural,Inhabitant
Andhra Pradesh,Vizianagaram,521,Vepada,4832,Mukundapuram,,582994,535161,Rural,Inhabitant
Andhra Pradesh,Vizianagaram,521,Vepada,4832,Mukundarajapuram,,583016,535281,Rural,Inhabitant
Andhra Pradesh,Anakapalli,744,Nakkapalli,4880,Mukundarajupeta,,586427,531126,Rural,Inhabitant
Andhra Pradesh,East Godavari,505,Rangampeta,4909,Mukundavaram,,587427,533291,Rural,Inhabitant
Andhra Pradesh,Parvathipuram Manyam,743,Gummalakshmipuram,4808,Mulabinnidi @ Mulalikkidi,,581855,535523,Rural,Inhabitant
Andhra Pradesh,Vizianagaram,521,Ramabhadrapuram,4819,Mulachelagam,,582514,535579,Rural,Inhabitant
Andhra Pradesh,Parvathipuram Manyam,743,Parvathipuram,4812,Mulaga,,582153,535522,Rural,Inhabitant
Andhra Pradesh,Visakhapatnam,520,Mulagada,6839,Mulagaada,ములగాడ,929908,530004,Unmapped,Inhabitant
Andhra Pradesh,Polavaram,791,Devipatnam,4885,Mulagalagudem,,586608,533288,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Koyyuru,4851,Mulagalametta,,585675,531087,Rural,Inhabitant
Andhra Pradesh,Eluru,748,Lingapalem,4945,Mulagalampadu,,587971,534462,Rural,Inhabitant
Andhra Pradesh,Eluru,748,Jeelugu Milli,4947,Mulagalampalle,,588025,534455,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Paderu,4847,Mulagalapalem,,584774,531024,Rural,Inhabitant
Andhra Pradesh,Kakinada,746,Rowthulapudi,4891,Mulagapudi,,587000,533446,Rural,Inhabitant
Andhra Pradesh,Anakapalli,744,Nathavaram,4852,Mulagapudi Bennavaram,,585721,531117,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,G.Madugula,4848,Mulagaruvu,,584982,531029,Unmapped,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,G.Madugula,4848,Mulagaruvu,,584875,531029,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Peda Bayalu,4842,Mulagaruvu,,583802,531029,Rural,Inhabitant
Andhra Pradesh,Prakasam,517,Singarayakonda,5149,Mulaguntapadu (Ct),,591552,523101,Rural,Inhabitant
Andhra Pradesh,Parvathipuram Manyam,743,Gummalakshmipuram,4808,Mulajammu,,581873,535523,Rural,Inhabitant
Andhra Pradesh,Anakapalli,744,Rambilli,4883,Mulajampa,,586499,531061,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,G.Madugula,4848,Mulakaiputtu,,584978,531029,Rural,Inhabitant
Andhra Pradesh,Vizianagaram,521,Regidi Amadalavalasa,4786,Mulakala Valasa,,580853,532127,Rural,Inhabitant
Andhra Pradesh,Annamayya,753,Mulakalacheruvu,5367,Mulakalacheruvu,,595604,517390,Rural,Inhabitant
Andhra Pradesh,Sri Sathya Sai,754,Roddam,5349,Mulakalacheruvu,,595329,515123,Rural,Inhabitant
Andhra Pradesh,Vizianagaram,521,Gajapathinagaram,4825,Mulakalagumadam,,582751,535270,Rural,Inhabitant
Andhra Pradesh,Anakapalli,744,Devarapalli,4859,Mulakalapalle,,585996,531075,Rural,Inhabitant
Andhra Pradesh,Chittoor,503,Kuppam,5427,Mulakalapalle,,596958,517425,Rural,Inhabitant
Andhra Pradesh,Eluru,748,Mudinepalle,5020,Mulakalapalle,,589429,521325,Rural,Inhabitant
Andhra Pradesh,Krishna,510,Thotlavalluru,5025,Mulakalapalle,,589528,521247,Rural,Inhabitant
Andhra Pradesh,Ntr,749,Mylavaram,4995,Mulakalapanta,,588928,521230,Rural,Inhabitant
Andhra Pradesh,Ananthapuramu,502,Settur,5332,Mulakaledu,,595117,515767,Rural,Inhabitant
Andhra Pradesh,East Godavari,505,Seethanagaram,4896,Mulakallanka,,587220,533293,Rural,Inhabitant
Andhra Pradesh,Palnadu,751,Narasaraopet,5067,Mulakalur,,590148,522603,Rural,Inhabitant
Andhra Pradesh,Palnadu,751,Nuzendla,5063,Mulakalur,,590104,522660,Rural,Inhabitant
Andhra Pradesh,Polavaram,791,Vararamachandrapuram,4733,Mulakanapalle,,579239,533349,Rural,Inhabitant
Andhra Pradesh,Ananthapuramu,502,Kambadur,5334,Mulakanur,,595131,515765,Rural,Inhabitant
Andhra Pradesh,Polavaram,791,Addateegala,4887,Mulakayala Bhimavaram,,586793,533483,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Hukumpeta,4846,Mulakayiputtu,,584557,531077,Rural,Inhabitant
Andhra Pradesh,Parvathipuram Manyam,743,Makkuva,4813,Mulakkayavalasa,,582224,535547,Rural,Inhabitant
Andhra Pradesh,Parvathipuram Manyam,743,Pachipenta,4818,Mulakkayavalasa,,582465,535592,Rural,Inhabitant
Andhra Pradesh,Parvathipuram Manyam,743,Salur,4817,Mulakkayavalasa,,582409,535593,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Peda Bayalu,4842,Mulakoravangi @ Chinakoravangi,,583613,531040,Rural,Inhabitant
Andhra Pradesh,Visakhapatnam,520,Bheemunipatnam,4865,Mulakuddu (Ct),,586150,531162,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Peda Bayalu,4842,Mulalova,,583732,531040,Rural,Inhabitant
Andhra Pradesh,Ntr,749,Ibrahimpatnam,5009,Mulapadu,,589199,521456,Rural,Inhabitant
Andhra Pradesh,Vizianagaram,521,Bondapalli,4829,Mulapadu Karrivanipalem,,582880,535221,Rural,Inhabitant
Andhra Pradesh,Srikakulam,519,Sompeta,4780,Mulapalam,,580514,532263,Rural,Inhabitant
Andhra Pradesh,Bapatla,750,Bapatla,5093,Mulapalem,,590467,522113,Rural,Inhabitant
Andhra Pradesh,Y.S.R. Kadapa,504,Sidhout,5229,Mulapalle,,593397,516247,Rural,Inhabitant
Andhra Pradesh,Krishna,510,Bantumilli,5019,Mulaparru,,589389,521324,Rural,Inhabitant
Andhra Pradesh,West Godavari,523,Penugonda,4980,Mulaparru,,588685,534123,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Koyyuru,4851,Mulapeta,,585653,531087,Rural,Inhabitant
Andhra Pradesh,Kakinada,746,U.Kothapalli,4912,Mulapeta,,587482,533448,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Munchingi Puttu,4841,Mulaputtu,,583490,531040,Rural,Inhabitant
Andhra Pradesh,Polavaram,791,Y. Ramavaram,4886,Mulasalapalem,,586772,533428,Rural,Inhabitant
Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,747,Alamuru,4925,Mulastana Agraharam,,912453,533233,Rural,Inhabitant
Andhra Pradesh,Chittoor,503,Baireddipalle,5423,Mulathimmepalle,,596760,517415,Rural,Inhabitant
Andhra Pradesh,Parvathipuram Manyam,743,Makkuva,4813,Mulavalasa,,582183,535547,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Hukumpeta,4846,Muliaputtu,,584464,531077,Rural,Inhabitant
Andhra Pradesh,Parvathipuram Manyam,743,Gummalakshmipuram,4808,Muliguda,,581868,535523,Rural,Inhabitant
Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,747,Razole,4937,Mulikipalle,,587838,533248,Rural,Inhabitant
Andhra Pradesh,Srikakulam,519,Mandasa,4776,Mulipadu,,580332,532242,Rural,Inhabitant
Andhra Pradesh,Polavaram,791,Vararamachandrapuram,4733,Mulkapalle,,579283,533349,Rural,Inhabitant
Andhra Pradesh,Krishna,510,Pamidimukkala,5026,Mullapudi,,589538,521138,Rural,Inhabitant
Andhra Pradesh,Polavaram,791,Kunavaram,4731,Mulluru,,579098,533350,Rural,Inhabitant
Andhra Pradesh,Bapatla,750,Amarthalur,5086,Mulpur,,590387,522313,Rural,Inhabitant
Andhra Pradesh,Kurnool,511,Aspari,5275,Mulugundam,,594169,518350,Rural,Inhabitant
Andhra Pradesh,Guntur,506,Ponnur,5084,Mulukuduru,,590373,522315,Rural,Inhabitant
Andhra Pradesh,Sri Potti Sriramulu Nellore,515,Nellore Rural,5177,Mulumudi,,592089,524004,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Hukumpeta,4846,Mulusobha,,584537,531077,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Chinthapalli,4849,Mulusubanda,,585356,531111,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Araku Valley,4844,Mulyagalugu,,584016,531149,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Ananthagiri,4845,Mulyaguda,,584219,535145,Rural,Inhabitant
Andhra Pradesh,Polavaram,791,Yetapaka,6063,Mummadivaru,,579079,533352,Rural,Inhabitant
Andhra Pradesh,Markapuram,790,Konakanamitla,5119,Mummayapalem,,590925,523241,Rural,Inhabitant
Andhra Pradesh,Tirupati,752,Ozili,5189,Mummayapalem,,592476,524131,Rural,Inhabitant
Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,747,Mummidivaram,4932,Mummidivaram,,587758,533216,Unmapped,Inhabitant
Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,747,Ravulapalem,4926,Mummidivarappadu,,587678,533274,Rural,Inhabitant
Andhra Pradesh,Ntr,749,Nandigama,4993,Munagacherla,,588873,521185,Rural,Inhabitant
Andhra Pradesh,East Godavari,505,Korukonda,4905,Munagala,,587389,533289,Rural,Inhabitant
Andhra Pradesh,Kurnool,511,Gudur,5257,Munagala,,593872,518466,Rural,Inhabitant
Andhra Pradesh,Nandyal,755,Nandyal Rural,5284,Munagala,,594303,518502,Rural,Inhabitant
Andhra Pradesh,Ntr,749,Chandarlapadu,5008,Munagala Palle,,589172,521183,Rural,Inhabitant
Andhra Pradesh,Sri Potti Sriramulu Nellore,515,Rapur,5175,Munagala Venkatapuram,,592029,524408,Rural,Inhabitant
Andhra Pradesh,Kurnool,511,Kurnool Rural,5259,Munagalapadu,,593911,518004,Unmapped,Inhabitant
Andhra Pradesh,Tirupati,752,Yerpedu,5377,Munagalapalem,,595799,517619,Rural,Inhabitant
Andhra Pradesh,Polavaram,791,Y. Ramavaram,4886,Munagalapudi,,586746,533483,Rural,Inhabitant
Andhra Pradesh,Markapuram,790,Konakanamitla,5119,Munagapadu,,590927,523241,Rural,Inhabitant
Andhra Pradesh,Ntr,749,Gaddamanugu Konduru,5006,Munagapadu,,589129,521229,Rural,Inhabitant
Andhra Pradesh,Sri Potti Sriramulu Nellore,515,Sydapuram,5185,Munagapadu,,592232,524407,Rural,Inhabitant
Andhra Pradesh,Anakapalli,744,Munagapaka,4877,Munagapaka,,586369,531033,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Gudem Kotha Veedhi,4850,Munagarapalle,,585448,531133,Rural,Inhabitant
Andhra Pradesh,Srikakulam,519,Amadalavalasa,4798,Munagavalasa,,581391,532190,Rural,Inhabitant
Andhra Pradesh,West Godavari,523,Penugonda,4980,Munamarru,,588679,534324,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Paderu,4847,Munchingi Puttu,,584606,531024,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Munchingi Puttu,4841,Munchingiputtu,,583407,531040,Rural,Inhabitant
Andhra Pradesh,Srikakulam,519,Kanchili,4777,Mundala,,580390,532291,Rural,Inhabitant
Andhra Pradesh,Markapuram,790,Giddalur,5133,Mundla Padu,,591196,523367,Rural,Inhabitant
Andhra Pradesh,Prakasam,517,Mundlamuru,5113,Mundlamuru,,590801,523265,Rural,Inhabitant
Andhra Pradesh,Markapuram,790,Chandra Sekhara Puram,5145,Mundlapadu,,591445,523112,Rural,Inhabitant
Andhra Pradesh,Ntr,749,Penuganchiprolu,4992,Mundlapadu,,588866,521190,Rural,Inhabitant
Andhra Pradesh,Y.S.R. Kadapa,504,Chennur,5226,Mundlapalle,,593345,516162,Rural,Inhabitant
Andhra Pradesh,Tirupati,752,Tirupati (Rural),5375,Mundlapudi,,595731,517503,Rural,Inhabitant
Andhra Pradesh,Sri Sathya Sai,754,Tanakal,5360,Mundlavaripalle,,595492,515581,Rural,Inhabitant
Andhra Pradesh,Eluru,748,Pedavegi,4964,Mundur,,588376,534452,Rural,Inhabitant
Andhra Pradesh,Annamayya,753,Kalikiri,5387,Munellapalle,,596068,517213,Rural,Inhabitant
Andhra Pradesh,Sri Potti Sriramulu Nellore,515,Thotapalligudur,5180,Mungaladoruvu,,592138,524002,Rural,Inhabitant
Andhra Pradesh,Sri Potti Sriramulu Nellore,515,Bogole,5159,Mungamur,,591730,524142,Rural,Inhabitant
Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,747,P.Gannavaram,4934,Munganda,,587788,533214,Rural,Inhabitant
Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,747,P.Gannavaram,4934,Mungandapalem,,587789,533214,Rural,Inhabitant
Andhra Pradesh,Srikakulam,519,Laxminarasupeta,4787,Munganna Agraharam,,580909,532458,Rural,Inhabitant
Andhra Pradesh,Anakapalli,744,Golugonda,4853,Mungerlapalem,,585772,531118,Rural,Inhabitant
Andhra Pradesh,Tirupati,752,Chandragiri,5384,Mungilipattukothapalle,,596035,517102,Rural,Inhabitant
Andhra Pradesh,Vizianagaram,521,Denkada,4839,Munginapalle,,583206,535006,Rural,Inhabitant
Andhra Pradesh,Srikakulam,519,Ichchapuram,4778,Munibhadra,,580445,532312,Rural,Inhabitant
Andhra Pradesh,East Godavari,505,Seethanagaram,4896,Munikudali,,587216,533293,Rural,Inhabitant
Andhra Pradesh,Nandyal,755,Peapully,5294,Munimadugu,,594467,518220,Rural,Inhabitant
Andhra Pradesh,Sri Sathya Sai,754,Penukonda,5356,Munimadugu,,595426,515164,Rural,Inhabitant
Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,747,Uppalaguptam,4942,Munipalle,,587897,533222,Rural,Inhabitant
Andhra Pradesh,East Godavari,505,Nidadavole,4960,Munipalle,,588313,534329,Rural,Inhabitant
Andhra Pradesh,Guntur,506,Ponnur,5084,Munipalle,,590362,522316,Rural,Inhabitant
Andhra Pradesh,Krishna,510,Kruthivennu,5018,Munipeda,,589371,521324,Rural,Inhabitant
Andhra Pradesh,Polavaram,791,Maredumilli,4884,Munjamamidi,,586576,533295,Rural,Inhabitant
Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,747,P.Gannavaram,4934,Munjavaram,,587790,533214,Rural,Inhabitant
Andhra Pradesh,Polavaram,791,Rajavommangi,4888,Munjavarappadu,,586900,533436,Rural,Inhabitant
Andhra Pradesh,Vizianagaram,521,Bhogapuram,4840,Munjeru,,583236,535216,Rural,Inhabitant
Andhra Pradesh,Eluru,748,Buttayagudem,4948,Munjuluru,,588038,534311,Rural,Inhabitant
Andhra Pradesh,Krishna,510,Bantumilli,5019,Munjuluru,,589396,521324,Rural,Inhabitant
Andhra Pradesh,Ntr,749,Kanchikacherla,5007,Munnaluru,,589161,521180,Rural,Inhabitant
Andhra Pradesh,Guntur,506,Kollipara,5077,Munnangi,,590274,522304,Rural,Inhabitant
Andhra Pradesh,Y.S.R. Kadapa,504,B.Kodur,5209,Munnelli,,593034,516228,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Chinthapalli,4849,Munthamamidi,,585364,531111,Rural,Inhabitant
Andhra Pradesh,Polavaram,791,Maredumilli,4884,Munthamamidi,,586542,533295,Rural,Inhabitant
Andhra Pradesh,Ananthapuramu,502,Garladinne,5324,Muntimadugu,,594981,515774,Rural,Inhabitant
Andhra Pradesh,Palnadu,751,Amaravathi,5052,Munugodu,,589938,522402,Rural,Inhabitant
Andhra Pradesh,Ntr,749,Tiruvuru,4997,Munukulla,,588964,521235,Rural,Inhabitant
Andhra Pradesh,Sri Potti Sriramulu Nellore,515,Buchireddipalem,5170,Munulapudi,,591914,524305,Rural,Inhabitant
Andhra Pradesh,Markapuram,790,Hanumanthuni Padu,5130,Muppala Padu,,591137,523227,Rural,Inhabitant
Andhra Pradesh,Ananthapuramu,502,Peddavaduguru,5311,Muppalagutti,,594766,515405,Rural,Inhabitant
Andhra Pradesh,Prakasam,517,Kandukuru,5148,Muppalakesaramvarikandrika,,591527,523105,Rural,Inhabitant
Andhra Pradesh,Ntr,749,Chandarlapadu,5008,Muppalla,,589173,521183,Rural,Inhabitant
Andhra Pradesh,Palnadu,751,Ipuru,5065,Muppalla,,590120,522661,Rural,Inhabitant
Andhra Pradesh,Palnadu,751,Muppalla,5068,Muppalla,,590167,522408,Rural,Inhabitant
Andhra Pradesh,Prakasam,517,Ponnaluru,5143,Muppalla,,591403,523109,Rural,Inhabitant
Andhra Pradesh,Eluru,748,Pedapadu,4965,Mupparru,,588401,534002,Rural,Inhabitant
Andhra Pradesh,West Godavari,523,Ganapavaram,4974,Mupparthipadu,,588583,534134,Rural,Inhabitant
Andhra Pradesh,Eluru,748,Denduluru,4967,Muppavaram,,588446,534425,Rural,Inhabitant
Andhra Pradesh,Prakasam,517,J.Pangulur,5111,Muppavaram,,590747,523261,Rural,Inhabitant
Andhra Pradesh,Prakasam,517,Kondapi,5137,Muppavaram,,591307,523273,Rural,Inhabitant
Andhra Pradesh,Parvathipuram Manyam,743,Gummalakshmipuram,4808,Murada,,581854,535523,Rural,Inhabitant
Andhra Pradesh,Ananthapuramu,502,D.Hirehal,5304,Muradi,,594658,515865,Rural,Inhabitant
Andhra Pradesh,Parvathipuram Manyam,743,Balijipeta,4815,Muragadam,,582279,535546,Rural,Inhabitant
Andhra Pradesh,Tirupati,752,Balayapalli,5188,Muraharidondrao Khandrika,,592431,524404,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Peda Bayalu,4842,Murajaribanda,,583599,531040,Rural,Inhabitant
Andhra Pradesh,Anakapalli,744,Rambilli,4883,Murakada,,586520,531061,Rural,Inhabitant
Andhra Pradesh,Chittoor,503,Chittoor Urban,7427,Murakambattu (Ct),,596726,517127,Unmapped,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Munchingi Puttu,4841,Muraliputtu,,583544,531040,Rural,Inhabitant
Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,747,I. Polavaram,4931,Muramalla,,587749,533220,Rural,Inhabitant
Andhra Pradesh,East Godavari,505,Kadiam,4918,Muramanda,,587554,533126,Rural,Inhabitant
Andhra Pradesh,Srikakulam,519,Laveru,4804,Murapaka,,581613,532403,Rural,Inhabitant
Andhra Pradesh,Vizianagaram,521,Gantyada,4830,Murapaka,,582939,535215,Rural,Inhabitant
Andhra Pradesh,Y.S.R. Kadapa,504,Mylavaram,5200,Murapandi,,592830,516432,Rural,Inhabitant
Andhra Pradesh,Kakinada,746,Gandepalli,4904,Murari,,587363,533297,Rural,Inhabitant
Andhra Pradesh,Y.S.R. Kadapa,504,Lingala,5218,Murarichintala,,593210,516391,Rural,Inhabitant
Andhra Pradesh,Markapuram,790,Pullalacheruvu,5098,Murikimallapenta,,590547,523327,Rural,Inhabitant
Andhra Pradesh,Palnadu,751,Chilakaluripet H/O.Purushotha Patnam,5070,Murikipudi,,590195,522626,Rural,Inhabitant
Andhra Pradesh,Polavaram,791,Rajavommangi,4888,Murlavanipalem,,586912,533436,Rural,Inhabitant
Andhra Pradesh,Chittoor,503,Gangadhara Nellore,5420,Murthinayanipalle,,596684,517125,Rural,Inhabitant
Andhra Pradesh,Palnadu,751,Nuzendla,5063,Murthuzapuram,,590092,522659,Rural,Inhabitant
Andhra Pradesh,Tirupati,752,Srikalahasti,5378,Murthy Palem,,595827,517620,Rural,Inhabitant
Andhra Pradesh,Markapuram,790,Pedacherlo Palle,5144,Murugammi,,591426,523111,Rural,Inhabitant
Andhra Pradesh,Y.S.R. Kadapa,504,Kondapuram,5199,Murugampalli,,592792,516474,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Munchingi Puttu,4841,Murugu Cheruvu,,583537,531040,Rural,Inhabitant
Andhra Pradesh,Bapatla,750,Bapatla,5093,Murukondapadu,,590471,522317,Rural,Inhabitant
Andhra Pradesh,Srikakulam,519,Meliaputti,4774,Murukuntibadra,,580192,532221,Rural,Inhabitant
Andhra Pradesh,Polavaram,791,Yetapaka,6063,Murumoor,,579082,533351,Rural,Inhabitant
Andhra Pradesh,Nandyal,755,Pagidyala,5261,Murvakonda,,593937,518412,Rural,Inhabitant
Andhra Pradesh,Y.S.R. Kadapa,504,Kalasapadu,5207,Musalareddipalle,,592993,516217,Rural,Inhabitant
Andhra Pradesh,Annamayya,753,Peddamandyam,5369,Musalikunta,,595635,516267,Rural,Inhabitant
Andhra Pradesh,Nandyal,755,Kothapalle,5263,Musalimadugu,,593962,518422,Rural,Inhabitant
Andhra Pradesh,Tirupati,752,Yerpedu,5377,Musalipedu,,595796,517619,Rural,Inhabitant
Andhra Pradesh,Y.S.R. Kadapa,504,Porumamilla,5208,Musalreddipalle,,593008,516193,Rural,Inhabitant
Andhra Pradesh,Kurnool,511,Alur,5274,Musanahalli,,594155,518302,Rural,Inhabitant
Andhra Pradesh,Anakapalli,744,Devarapalli,4859,Mushidipalle,,585978,531022,Rural,Inhabitant
Andhra Pradesh,Vizianagaram,521,Srungavarapukota,4831,Mushidipalle,,582954,535160,Rural,Inhabitant
Andhra Pradesh,Srikakulam,519,Ganguvarisigadam,4797,Mushinivalasa,,581335,532148,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Peda Bayalu,4842,Musidiputtu,,583640,531040,Rural,Inhabitant
Andhra Pradesh,Vizianagaram,521,Kothavalasa,4834,Musiram,,583069,535183,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Dumbriguda,4843,Musiri,,583894,531151,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Araku Valley,4844,Musiriguda,,583972,531149,Rural,Inhabitant
Andhra Pradesh,Alluri Sitharama Raju,745,Araku Valley,4844,Musriguda,,584008,531149,Rural,Inhabitant
Andhra Pradesh,Palnadu,751,Pedakurapadu,5057,Mussapuram,,590016,522402,Rural,Inhabitant
Andhra Pradesh,Krishna,510,Gannavaram,5012,Mustabad,,909985,521107,Rural,Inhabitant
Andhra Pradesh,Sri Sathya Sai,754,Chennekothapalli,5347,Mustikovila,,595308,515101,Rural,Inhabitant
Andhra Pradesh,Ntr,749,Tiruvuru,4997,Mustikuntla,,588970,521235,Rural,Inhabitant
Andhra Pradesh,Prakasam,517,Kurichedu,5103,Mustla Gangavaram,,590654,523304,Rural,Inhabitant
Andhra Pradesh,Markapuram,790,Chandra Sekhara Puram,5145,Musunoor,,591458,523112,Rural,Inhabitant
Andhra Pradesh,Eluru,748,Musunuru,5002,Musunuru,,589040,521207,Rural,Inhabitant
Andhra Pradesh,Sri Potti Sriramulu Nellore,515,Kavali,5158,Musunuru (Part),,591720,524201,Rural,Inhabitant
Andhra Pradesh,Polavaram,791,Maredumilli,4884,Musuru,,586573,533295,Rural,Inhabitant
Andhra Pradesh,Polavaram,791,Rampachodavaram,4895,Musurumilli,,587191,533288,Rural,Inhabitant
Andhra Pradesh,Annamayya,753,Kurabalakota,5389,Mutakanavaripalle,,596102,517350,Rural,Inhabitant
Andhra Pradesh,Krishna,510,Pedana,5030,Mutcherla,,589627,521366,Rural,Inhabitant
Andhra Pradesh,Visakhapatnam,520,Anandapuram,4863,Mutcherla,,586083,531173,Rural,Inhabitant
Andhra Pradesh,Vizianagaram,521,Gajapathinagaram,4825,Mutcherla,,582760,535270,Rural,Inhabitant
